#RunNumber	RunDate	Meteo_MeanTemperature	Meteo_MeanWindSpeed	Meteo_MeanWindDirection	Meteo_MeanRelativeHumidity	Meteo_MeanPressure	Lidar_Opacity_355nm	Lidar_Opacity_532nm	TC	MeanSystemRate	ZenithEqMeanSystemRate	ZenithEqMeanSystemRate/MeanSystemRate	Telescope	TriggerRate	CorrectedTriggerRate	MedianNSB	NSBRelativeVariation	NSBRelativeDispersion	CTRadiometer_MeanTemp	CTRadiometer_TempRelativeVariation	CTRadiometer_TempRelativeDispersion	MedianScaler	ScalerRelativeVariation	ScalerRelativeDispersion	MedianTriggerRate	TriggerRateVariation	TriggerRateDispersion	Tracking_ZenithMean
65862	2011-07-26_23:56:30	2.50878	1.26939	94.04580	55.25230	820.38300	0.00000	0.00000	0.98553	191.75000	192.55700	1.00421	1.00000	145.71600	146.04300	0.54934	-3.03055	2.59574	-57.72220	-0.25570	0.20328	43.86300	6.55369	13.54590	145.86700	-0.99501	1.51245	8.37213
65863	2011-07-27_00:28:49	5.03499	1.63224	205.53400	44.13980	820.00200	0.00000	0.00000	0.97903	193.11900	193.82500	1.00366	1.00000	145.75200	146.52000	0.53864	5.05725	3.95894	-57.64740	0.18435	0.20103	40.25820	8.45992	18.84890	145.72200	-0.07378	1.23689	7.83305
65864	2011-07-27_00:59:08	3.16147	1.67974	134.82400	47.23780	820.00500	0.00000	0.00000	0.99246	193.68900	195.12200	1.00740	1.00000	146.42400	147.46400	0.55913	-5.17936	1.54953	-57.83270	0.12650	0.20632	64.96280	-31.62660	13.15770	146.33000	0.44224	2.01076	10.79890
65865	2011-07-27_01:37:06	4.95011	1.13273	114.49300	38.39100	820.00300	0.00000	0.00000	0.98153	176.14100	206.41900	1.17189	1.00000	132.45100	133.06800	0.57220	1.53939	1.19940	-55.84550	1.14964	0.18908	45.32230	3.01732	9.01892	132.40000	1.79118	1.46600	36.15130
65866	2011-07-27_02:09:01	1.16635	0.59871	199.31000	52.47570	820.00000	0.00000	0.00000	0.00000	180.21600	204.06100	1.13231	1.00000	136.12100	140.22000	0.59941	1.16723	0.58866	-56.49640	0.35299	0.19999	43.64920	-1.02318	8.87186	135.60300	0.07738	1.15217	33.30970
65892	2011-07-27_17:48:13	8.42805	0.97439	211.02000	48.60000	820.00400	0.00000	0.00000	0.82835	158.77800	172.22400	1.08469	1.00000	127.06100	133.53500	1.06719	-2.51422	1.00510	-54.38890	1.36061	0.49150	168.31200	-15.79250	7.90724	126.53700	-2.26564	3.32960	28.70910
65893	2011-07-27_18:02:51	6.82079	0.74437	158.02700	53.80170	820.00100	0.00000	0.00000	0.88837	150.00800	160.06500	1.06704	1.00000	119.07700	121.17800	1.02286	6.46767	1.87652	-54.02360	-0.73698	0.68204	151.92800	25.20590	7.61478	118.97400	-4.82730	2.17253	26.47980
65894	2011-07-27_18:32:54	5.98414	0.62290	108.89000	56.05880	820.00400	0.38802	0.05267	0.87535	148.12600	154.93900	1.04600	1.00000	115.42600	115.35900	0.93521	2.32813	1.80061	-54.00760	0.05429	0.71506	108.84300	1.11943	7.40649	115.42200	-4.60660	2.31588	23.11190
65895	2011-07-27_19:03:14	4.92978	0.29317	115.80300	60.66500	820.00000	0.36097	0.04114	0.85728	143.91100	150.60600	1.04652	1.00000	110.76500	110.62400	0.98520	8.31149	2.69919	-53.75080	1.91651	1.16623	126.96900	9.29672	6.64410	110.63100	-0.19662	2.76375	23.20350
65896	2011-07-27_19:33:41	3.61663	0.60559	44.97420	62.47570	820.00200	0.39739	0.05227	0.83949	137.40600	144.36500	1.05064	1.00000	105.32000	105.01400	0.91763	-2.44494	2.06165	-52.67730	-3.51404	1.04923	125.03100	-1.69981	7.42465	105.25800	-2.55726	2.05210	23.93200
65897	2011-07-27_20:04:08	4.61972	1.27517	232.98700	65.17980	820.00100	0.34264	0.03436	0.81825	129.44300	138.75900	1.07197	1.00000	98.96720	100.24700	0.88265	1.86733	1.78582	-51.44360	-1.92408	1.43704	103.53200	-1.00899	7.03001	98.88050	-4.17786	2.19296	27.12740
65898	2011-07-27_20:34:36	3.84257	0.95495	239.85000	70.72880	820.00100	0.22621	0.01543	0.82058	136.52200	137.74400	1.00895	1.00000	104.93000	107.60400	0.81243	-2.83200	1.14935	-53.81790	4.70409	0.84308	74.20700	-12.54370	6.73183	104.76100	3.00477	2.08205	11.85090
65899	2011-07-27_21:05:51	2.81077	0.57455	70.75090	73.41610	820.00200	0.00000	0.00000	0.82071	135.04000	135.48600	1.00330	1.00000	102.71300	105.79600	0.85347	3.84953	1.92589	-55.06600	0.32711	0.31846	93.49400	12.72410	8.16169	102.62100	-7.30908	3.25522	7.48068
65900	2011-07-27_21:36:18	1.59894	0.53458	161.46200	85.37570	820.00200	0.35748	0.04636	0.79733	111.47700	112.10400	1.00563	1.00000	89.20620	90.39680	0.83062	3.39342	1.52339	-54.77040	-0.69709	0.65391	89.57270	4.48929	6.80184	89.23480	-5.51824	2.64421	9.58198
65901	2011-07-27_22:06:47	1.14900	0.99167	275.70000	92.20900	820.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	83.19390	0.	0.99625	0.00000	0.00000	-54.68000	0.11638	0.19208	69.37500	9.47947	6.19172	0.	0.	0.	10.97880
65919	2011-07-28_17:48:31	4.53012	0.71915	78.57200	25.43900	822.00200	0.00000	0.00000	0.98214	210.49500	224.29100	1.06554	1.00000	159.61600	162.67800	1.14360	0.97000	2.87887	-60.30380	0.84720	0.22030	197.37700	17.87920	9.18057	160.03400	-7.36148	4.78730	26.24630
65920	2011-07-28_18:22:18	4.10060	1.08080	93.14450	25.82220	822.74300	0.45423	0.06359	0.99767	191.52200	201.17300	1.05039	1.00000	149.85000	151.16700	1.08164	-9.46160	1.85792	-60.89140	0.91957	0.22505	168.46700	-14.79830	9.22770	149.32700	-1.73237	1.56758	23.90420
65921	2011-07-28_18:52:56	4.40281	0.54244	100.37100	27.71320	822.00000	0.45167	0.06129	0.00000	191.23300	200.30700	1.04745	1.00000	112.35200	153.76800	1.15678	-14.89400	1.65885	-61.16650	-0.17181	0.21504	145.58600	-2.46046	5.14974	147.07800	-0.15345	0.69659	23.39830
65922	2011-07-28_19:00:36	4.24341	1.43200	92.82820	27.86980	822.95900	0.44631	0.05929	1.00948	191.64500	200.50300	1.04622	1.00000	147.93600	151.09500	1.11826	-2.98511	3.08596	-60.72190	-0.86471	0.21774	195.31400	-0.91214	11.06580	147.35900	-0.82174	1.68975	23.15250
65923	2011-07-28_19:30:51	4.34516	1.71371	93.35560	26.24080	823.00200	0.47413	0.05960	1.00556	189.82500	200.51300	1.05631	1.00000	145.20600	144.98000	1.11121	1.28593	1.40989	-60.55340	0.45895	0.22376	160.68300	-4.64631	7.40647	145.06400	-0.19046	1.61353	24.86640
65924	2011-07-28_20:01:15	3.27059	0.94700	87.35500	28.27280	823.00100	0.45848	0.06261	0.99378	192.87600	196.67500	1.01970	1.00000	149.94700	151.39800	0.97969	-12.30150	1.55748	-61.74050	0.93010	0.20346	111.37600	-55.87940	6.83797	149.55500	-1.25881	1.91371	16.55030
65925	2011-07-28_20:32:44	2.83664	1.65371	88.01550	29.48810	823.00200	0.00000	0.00000	0.00000	192.89600	194.54200	1.00854	1.00000	146.64800	147.19900	0.89559	-2.32862	1.40162	-62.19020	0.43507	0.20533	91.30470	2.83661	8.29385	146.71300	-1.08101	1.86556	11.58480
65926	2011-07-28_21:03:15	2.36105	1.85008	91.67270	30.90080	823.00200	0.00000	0.00000	0.00000	195.84400	196.48500	1.00327	1.00000	148.13700	147.60800	0.96171	5.65141	2.07136	-62.39860	0.15539	0.20997	106.51400	15.84930	8.01147	148.33500	-2.59316	1.40311	7.44623
65927	2011-07-28_21:33:56	2.17112	1.10431	84.86680	32.21680	823.00400	0.00000	0.00000	0.00000	195.70600	196.86200	1.00591	1.00000	147.50700	147.12000	0.99167	4.93366	2.79998	-62.60530	0.33181	0.23013	117.00600	0.93320	10.68850	147.32900	-0.71031	1.28443	9.77469
65928	2011-07-28_22:04:34	1.99898	2.00689	90.44280	33.39270	823.00400	0.00000	0.00000	0.00000	195.79500	198.44100	1.01351	1.00000	148.37200	148.32100	0.95449	1.35898	1.19150	-62.42730	-0.25459	0.21301	117.76100	2.36107	6.04607	148.40600	-0.87858	1.87985	14.08680
65929	2011-07-28_22:35:12	2.15102	2.30126	96.68540	34.43000	823.00200	0.46413	0.06239	0.98661	134.65700	227.34000	1.68828	1.00000	111.96300	115.32100	0.99089	-7.63468	3.85941	-57.53290	-0.95307	0.19932	116.01800	-24.38410	10.06050	111.60500	1.62947	1.79483	52.85140
65930	2011-07-28_23:07:05	1.76322	2.06529	100.66200	36.14290	823.00100	0.00000	0.00000	0.97814	131.95700	230.53800	1.74707	1.00000	111.59100	111.69400	0.92490	2.48151	1.77977	-57.18200	-0.40643	0.22060	102.88600	11.69250	7.85698	111.84700	-2.86595	1.54688	53.86020
65931	2011-07-28_23:37:36	1.26069	2.46129	101.91100	38.94480	823.00300	0.44957	0.06188	0.98293	132.31000	232.43500	1.75675	1.00000	113.95900	111.95300	0.84852	-0.17837	1.93671	-57.39430	-0.95309	0.22016	94.28320	33.05540	9.13623	114.38200	-4.54719	1.60486	54.00970
65932	2011-07-29_00:08:08	0.16407	2.54018	99.07860	44.64680	823.00800	0.00000	0.00000	0.00000	196.34000	196.92300	1.00297	1.00000	149.08400	149.11800	0.55142	4.08212	2.28959	-63.07280	0.12488	0.21083	37.84200	-0.73854	7.45719	148.71500	-1.02162	2.01453	7.10950
65933	2011-07-29_00:40:23	0.38014	2.83289	95.33880	48.53020	823.00600	0.00000	0.00000	0.98708	194.19500	195.18500	1.00510	1.00000	147.13400	147.71200	0.57932	6.14445	1.77338	-62.95600	-0.54700	0.20341	38.17650	7.24013	6.67564	146.81900	-1.14085	1.43899	9.12134
65934	2011-07-29_01:11:01	1.01383	3.31066	91.70810	50.25590	823.00600	0.00000	0.00000	0.98056	192.68100	195.74800	1.01592	1.00000	146.52300	147.50200	0.58999	3.76079	0.77994	-62.47880	-0.62252	0.21785	42.05650	24.94480	6.20739	146.36800	1.29642	1.37109	15.09850
65935	2011-07-29_01:41:33	0.97839	4.00212	90.01180	51.80280	823.00400	0.00000	0.00000	0.98130	179.97000	205.02500	1.13922	1.00000	134.78100	136.27800	0.61803	7.54936	0.88536	-60.85990	0.50667	0.20224	46.12990	3.38174	6.85154	134.89800	1.61644	1.80685	33.84030
65936	2011-07-29_02:13:33	1.02345	3.84714	86.68430	53.89100	823.00400	0.00000	0.00000	0.96747	191.77000	192.78100	1.00527	1.00000	144.71200	146.06000	0.53432	3.13789	2.52595	-62.69620	0.51506	0.20678	34.91300	2.14109	7.15702	144.43900	-0.73498	1.43636	9.27805
65937	2011-07-29_02:44:28	1.15145	4.50125	91.26130	55.70490	823.00400	0.00000	0.00000	0.97214	193.17000	193.38400	1.00111	1.00000	144.60300	145.83600	0.55863	6.44578	1.88715	-62.81940	-0.12735	0.20856	40.95290	10.71170	6.54130	144.95900	1.29738	1.54636	4.40973
65938	2011-07-29_03:15:00	1.44700	4.84583	87.78630	56.56290	823.00000	0.00000	0.00000	0.00000	193.93200	194.73700	1.00415	1.00000	147.74500	149.61600	0.56865	-0.45154	2.24311	-62.69190	-0.03804	0.20678	40.12340	-3.43744	7.84687	147.44300	0.20738	1.88860	8.25310
65939	2011-07-29_03:45:54	1.43223	4.59762	88.98700	56.95370	823.00000	0.00000	0.00000	0.00000	195.38600	197.30300	1.00981	1.00000	149.02100	149.36700	0.57380	2.07118	0.57149	-62.58630	-0.19173	0.20542	40.00770	0.39259	7.04943	149.17400	-0.15683	1.43441	12.26820
65952	2011-07-29_18:00:36	8.71409	4.07903	97.08910	33.62270	824.00500	0.44824	0.06000	0.00000	193.53600	205.48800	1.06176	1.00000	149.55700	155.29300	1.21332	3.32247	0.78519	-57.78280	-0.00564	0.19066	136.92000	-2.05210	23.38430	149.39000	-2.46728	1.62986	25.73900
65953	2011-07-29_18:16:41	7.83385	2.96603	94.61530	36.49010	824.00600	0.46456	0.05958	0.00000	208.33000	219.37900	1.05304	1.00000	153.58700	164.05800	1.07457	0.03021	1.01526	-57.86520	0.06461	0.17209	153.28000	2.77912	8.57606	154.46800	1.45253	1.14899	24.35100
65954	2011-07-29_18:24:10	7.33055	3.34268	97.34600	38.31600	824.97300	0.45621	0.06479	0.98415	186.66100	195.28600	1.04620	1.00000	144.96000	145.14000	1.17767	-27.06570	3.82907	-58.01920	0.66656	0.20914	146.96800	-86.26930	20.48390	144.92100	-1.31770	1.92045	23.15350
65955	2011-07-29_18:54:49	7.20698	3.58156	96.37690	38.43700	825.00300	0.45376	0.06042	0.98798	187.43100	196.14400	1.04649	1.00000	143.41900	143.01000	1.33585	-13.88260	2.64145	-58.56690	1.05252	0.21092	204.83400	7.54612	14.73740	143.53800	-2.47544	1.64637	23.19890
65956	2011-07-29_19:25:36	6.81264	3.78555	93.30590	39.30090	825.00200	0.45352	0.06011	0.98651	187.03300	196.49700	1.05060	1.00000	142.69600	144.20200	1.02314	-3.87881	3.03611	-58.92500	0.15932	0.21086	107.54900	-56.07660	17.84260	142.53800	0.46022	1.58409	23.92290
65957	2011-07-29_19:56:20	5.40173	3.28594	92.75310	43.50930	825.00400	0.45678	0.05952	0.98342	188.05700	192.37300	1.02295	1.00000	146.72600	146.86900	1.00026	-0.32856	3.51459	-59.74270	1.05884	0.20073	116.71800	-47.92470	9.49267	146.89500	-1.54462	1.81080	17.62850
65958	2011-07-29_20:28:11	5.20239	3.09881	95.29940	43.86660	825.00100	0.46983	0.06152	0.98293	189.56400	190.89500	1.00702	1.00000	145.83700	147.52900	0.96145	-7.74748	4.71107	-60.27390	0.57854	0.20978	85.51930	-8.53825	12.93300	145.71400	-0.79864	1.67824	10.61500
65959	2011-07-29_20:58:51	4.47378	1.86611	89.63100	45.86230	825.91400	0.00000	0.00000	0.98464	189.53500	190.30200	1.00404	1.00000	143.67600	143.81500	0.93149	7.62516	6.07108	-60.51720	0.39008	0.20932	89.86730	0.47352	18.95800	143.42800	-2.11191	1.81991	8.22999
65960	2011-07-29_21:29:30	3.94997	1.36718	92.88210	47.56560	825.88800	0.49394	0.06128	0.98060	190.18400	191.05100	1.00456	1.00000	142.61200	143.33700	0.97054	8.70433	3.15017	-60.70290	0.04637	0.20847	79.07760	-0.56244	13.10790	142.52900	-0.37480	1.83249	8.66113
65961	2011-07-29_22:00:21	3.67782	0.58469	90.23930	48.46620	825.27100	0.00000	0.00000	0.97879	189.57800	191.99400	1.01275	1.00000	142.72000	142.72900	1.01399	6.11356	4.63001	-60.60190	-0.16473	0.20898	106.63500	-14.04670	19.00800	142.63100	-0.14367	1.88721	13.74170
65962	2011-07-29_22:31:14	3.37380	1.22384	92.95580	49.38910	825.61300	0.48681	0.06104	0.96149	134.22000	218.86400	1.63065	1.00000	111.57700	113.20900	1.10932	0.76992	1.42962	-55.75620	-0.67029	0.19920	151.24200	3.63199	10.30630	111.33300	0.31600	1.68702	51.76820
65963	2011-07-29_23:03:00	3.45396	1.41272	97.14530	48.99640	825.11100	0.47954	0.06225	0.97941	138.21000	219.95300	1.59144	1.00000	116.58700	117.31600	0.72708	-3.40044	2.08279	-56.11350	-0.49632	0.20300	53.84580	9.40016	9.20958	116.29900	-1.92854	1.79979	50.96060
65964	2011-07-29_23:33:39	2.80023	1.45888	86.08370	51.17400	825.00300	0.48535	0.06074	0.97135	121.97200	226.91000	1.86034	1.00000	105.83700	105.29800	0.97459	-7.72590	2.94313	-55.14400	-1.25720	0.21793	104.63700	-39.82780	10.44950	105.98800	-6.19200	1.51984	55.58540
65965	2011-07-30_00:04:35	3.09703	1.79955	87.22720	49.86150	825.00100	0.47735	0.06225	0.96198	180.62700	189.81000	1.05084	1.00000	139.28300	139.00200	0.50709	-3.04828	2.23018	-60.47700	0.43731	0.20357	27.41620	-0.33308	11.17800	139.23200	-0.77892	1.71021	23.97950
65966	2011-07-30_00:36:52	2.53769	1.46516	84.04530	51.74330	825.00100	0.50124	0.06301	0.96264	181.18800	190.08500	1.04910	1.00000	138.80300	140.21100	0.46307	-0.78996	1.68278	-60.65110	-0.05312	0.20096	23.13770	-2.30081	10.44850	138.65700	-0.73896	1.71584	23.66650
65967	2011-07-30_01:07:39	2.03591	1.61667	81.77040	53.50770	825.00200	0.48771	0.06187	0.96242	179.90000	191.69700	1.06558	1.00000	137.08900	137.65500	0.48132	-9.35839	4.57018	-60.55880	-0.08507	0.20284	25.62580	-14.17910	11.07740	136.99600	-1.42529	1.59181	26.25710
65969	2011-07-30_01:45:49	1.70082	2.89914	93.45720	54.66070	824.16900	0.45803	0.06159	0.98309	190.02900	192.44700	1.01273	1.00000	144.57600	146.25300	0.50307	5.26827	2.93261	-61.63720	0.41020	0.19715	29.56970	3.83179	9.23593	144.35100	-1.13853	1.34165	13.76780
65970	2011-07-30_02:17:05	1.06895	1.51643	93.51650	56.83130	824.04800	0.00000	0.00000	0.98276	191.94300	192.64600	1.00366	1.00000	143.04300	142.48900	0.48425	9.20533	2.73520	-61.95170	0.52597	0.20069	26.06820	-2.31384	11.00340	143.22300	-1.53069	1.43882	7.84980
65971	2011-07-30_02:47:52	0.07274	0.58392	99.23210	61.45570	824.00100	0.00000	0.00000	0.95862	190.74200	190.98900	1.00129	1.00000	143.42600	143.72400	0.51294	4.31120	4.53126	-62.19180	0.00848	0.20736	31.64340	14.37070	9.71719	143.54300	-1.02264	1.97418	4.73617
65972	2011-07-30_03:18:55	0.00000	1.09951	84.32960	62.75470	824.00200	0.00000	0.00000	0.96311	189.73500	190.86700	1.00597	1.00000	143.51200	142.84200	0.57859	2.67418	5.12129	-62.10490	-0.29835	0.19546	38.84670	-0.58889	14.91480	143.44600	1.01393	1.74127	9.77735
65995	2011-07-30_18:27:36	5.73533	0.00000	90.00000	23.45420	826.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	136.61600	117.32300	1.02206	0.00000	0.00000	-58.92780	0.05883	0.15265	120.66700	7.18363	4.67581	0.	0.	0.	23.97420
65996	2011-07-30_19:10:41	6.92579	1.23121	84.85630	22.13690	826.00500	0.46882	0.06128	0.99551	190.31600	198.91800	1.04520	1.00000	146.28600	147.94500	1.10851	7.22804	1.81827	-59.22710	0.04340	0.19544	176.20600	1.33645	14.53660	146.09500	-0.39170	1.48132	22.94910
65997	2011-07-30_19:42:20	7.45679	1.50572	85.07920	22.03170	826.00100	0.92785	0.12408	0.98944	171.89200	210.23700	1.22307	1.00000	129.43500	132.70300	0.72404	2.15636	3.32318	-57.46880	0.92858	0.19905	57.62430	-1.49017	7.97031	129.19700	2.30857	1.81318	39.12400
65999	2011-07-30_20:37:58	9.04925	2.90920	82.22910	19.69860	826.00200	0.49517	0.06115	0.99186	193.90000	194.99700	1.00566	1.00000	148.31200	149.46200	0.90702	1.57738	2.36385	-59.87220	0.30166	0.20354	120.37600	-123.40600	27.95540	148.05400	-2.18018	1.70887	9.60741
66000	2011-07-30_21:11:27	8.31784	2.25625	82.82860	21.02810	826.00200	0.45982	0.06255	0.98934	194.27500	194.93700	1.00341	1.00000	146.93100	147.29600	0.91097	-3.25237	2.60366	-60.13680	0.25831	0.20336	64.26480	-7.40794	11.10760	146.63800	-0.71419	1.57756	7.57942
66001	2011-07-30_21:42:28	7.63666	2.23137	90.84780	22.12160	826.00200	0.47656	0.06228	0.97703	142.78600	221.23100	1.54939	1.00000	114.47800	116.77300	0.76399	6.80766	2.16378	-55.80450	0.58176	0.19695	58.03940	-0.87191	13.84350	114.27900	1.96872	1.80032	50.06190
66002	2011-07-30_22:14:51	7.18947	3.16512	85.39720	23.13710	826.00600	0.47496	0.06310	0.98116	144.40600	221.62700	1.53475	1.00000	117.65100	116.35500	0.79497	-2.62188	2.10250	-56.30250	0.06405	0.20108	60.83870	3.06461	12.85180	117.86600	0.40091	1.43219	49.71960
66003	2011-07-30_22:45:53	6.76875	3.16970	84.03210	23.87500	825.19600	0.47919	0.06022	0.97434	141.88800	223.58800	1.57580	1.00000	118.61100	119.94500	0.77854	2.76002	1.61536	-56.40630	-0.60889	0.20169	59.99510	8.97086	16.02440	118.56200	-2.11005	1.75842	50.62870
66005	2011-07-30_23:32:12	7.15480	2.50376	88.89180	22.53630	825.00300	0.48490	0.06262	0.99294	178.32600	206.71700	1.15921	1.00000	141.78000	142.91800	0.93516	6.71261	1.44660	-59.01260	-1.06448	0.20084	119.34000	-19.97580	8.97479	141.84900	-1.91270	1.48394	35.23040
66006	2011-07-31_00:06:14	6.42404	1.97379	81.81420	23.53170	825.00000	0.00000	0.00000	0.98165	195.37100	195.95100	1.00297	1.00000	148.14900	148.51600	0.54147	0.61529	1.90915	-61.22260	0.11854	0.19302	35.82920	-2.85019	7.33011	148.01800	-1.37838	1.55012	7.11695
66007	2011-07-31_00:37:58	6.05917	2.32585	89.85320	24.23740	825.00100	0.46021	0.06252	0.97815	192.84000	194.23700	1.00724	1.00000	145.96000	147.09300	0.54412	-1.85623	1.07848	-61.15290	-0.06871	0.19719	34.60020	-6.10927	7.30688	145.66000	-1.44716	1.63157	10.71070
66008	2011-07-31_01:08:55	4.25029	1.03413	85.54630	27.92690	825.00500	0.45955	0.06370	0.98256	191.82700	195.27200	1.01796	1.00000	145.94900	145.96000	0.57056	3.64040	1.47534	-61.03070	-0.33838	0.20308	34.12080	-0.62228	6.82994	145.98400	-1.02962	1.49961	15.87940
66009	2011-07-31_01:43:09	4.18001	1.23214	89.67820	29.54870	825.00500	0.00000	0.00000	0.98198	179.33000	202.73200	1.13050	1.00000	134.26700	136.52600	0.60155	0.72401	0.59658	-59.73230	0.18793	0.20173	39.04400	-4.29516	7.04350	134.22700	1.92154	1.57719	33.15050
66010	2011-07-31_02:16:30	3.80920	0.89930	85.69570	31.58170	825.00000	0.46172	0.06143	0.97069	190.30000	190.76200	1.00242	1.00000	142.53000	144.32500	0.55145	0.46801	1.31290	-61.36010	0.29296	0.20856	33.42440	-3.37556	7.87907	142.27500	-0.76514	1.66533	6.45637
66011	2011-07-31_02:48:06	3.02981	0.26809	84.04800	33.57210	825.00100	0.00000	0.00000	0.95844	187.00600	187.24500	1.00128	1.00000	140.41900	140.54100	0.55945	1.47611	1.76525	-61.38650	-0.33468	0.20636	34.81210	4.20385	9.58266	140.30600	-0.01064	1.80700	4.71506
66012	2011-07-31_03:19:58	2.58530	0.19256	103.59300	36.38260	825.00100	0.00000	0.00000	0.97622	189.67700	191.16700	1.00785	1.00000	144.76300	144.56900	0.57715	5.01296	0.89020	-61.08500	-0.52155	0.20841	36.39670	7.57397	6.63254	144.77400	1.31295	1.47878	11.06010
66013	2011-07-31_03:51:07	2.74632	0.50388	71.18670	36.60790	825.00000	0.00000	0.00000	0.97520	187.29200	190.95900	1.01958	1.00000	144.41800	145.94400	0.59285	5.77426	0.58451	-60.78130	-0.44973	0.20257	35.96670	6.28964	6.66780	144.46200	-0.17056	1.33162	16.49290
66031	2011-07-31_18:19:56	9.85949	1.16856	84.56250	22.20010	824.00200	0.00000	0.00000	0.97584	175.05600	183.46100	1.04801	1.00000	136.30300	137.26900	1.04349	8.64857	2.02464	-55.68050	0.09324	0.21852	88.87390	-9.28357	9.67984	136.03500	-2.28981	1.80286	23.48400
66032	2011-07-31_18:51:33	11.08600	2.10000	84.57590	20.91270	824.00200	0.00000	0.00000	0.97612	175.42600	183.54600	1.04629	1.00000	135.11100	135.04800	1.10892	-3.24372	2.51018	-55.84190	0.58201	0.20488	129.50800	-18.96010	8.87459	135.28600	0.95134	1.66112	23.16450
66033	2011-07-31_19:22:53	10.58850	2.07666	79.61520	21.72520	824.00200	0.00000	0.00000	0.96841	174.96000	185.07900	1.05783	1.00000	133.82600	133.74400	1.02974	8.34716	2.47694	-55.96650	0.11610	0.22008	94.61320	-5.36810	14.64430	133.95800	-3.44168	1.90276	25.12190
66034	2011-07-31_19:54:08	10.36440	1.96822	91.80380	22.23790	824.00600	0.44877	0.06397	0.95826	175.33200	178.31200	1.01699	1.00000	135.88000	136.64000	0.96050	-7.34661	2.55216	-56.68330	0.32580	0.22153	85.12410	-36.26860	7.53759	135.79000	0.22821	1.85781	15.58440
66035	2011-07-31_20:26:10	10.35810	1.92797	89.74270	22.53860	824.82800	0.46443	0.06143	0.94247	175.47200	176.71800	1.00710	1.00000	134.30300	134.43600	0.92581	4.54777	1.61183	-56.75410	0.11405	0.23195	66.91820	1.40469	9.53265	134.20400	-1.53829	1.60224	10.64940
66036	2011-07-31_20:57:29	10.34600	1.59831	104.10200	23.44090	825.00100	0.46673	0.06185	0.95317	180.44500	181.03700	1.00328	1.00000	136.97100	136.94500	1.00773	4.48853	2.26410	-57.21730	0.45219	0.27001	80.18540	-3.05807	10.43670	136.97100	0.80102	1.79052	7.45814
66037	2011-07-31_21:28:51	10.49480	1.53788	97.50890	23.86590	825.00400	0.46493	0.06300	0.95493	182.55400	183.62400	1.00586	1.00000	137.87500	138.98100	0.90730	1.00241	2.62310	-57.24320	-0.07557	0.24691	65.13750	-21.32640	7.99528	137.79000	-0.53761	1.77097	9.75277
66038	2011-07-31_22:00:05	9.99070	2.85851	84.51100	25.95120	824.00300	0.45511	0.06209	0.96825	181.55400	184.92800	1.01859	1.00000	138.23800	138.76300	0.97981	4.99616	1.40592	-57.08770	-0.07330	0.23688	79.03090	18.00360	6.47625	138.01000	-0.19213	1.44703	16.14850
66039	2011-07-31_22:31:27	9.63278	2.07240	89.35640	28.05890	824.00100	0.46028	0.06129	0.92286	119.54900	201.13100	1.68242	1.00000	99.59660	104.52700	0.89938	0.38933	1.89645	-51.78550	-0.49194	0.22514	72.60830	-19.70690	10.15960	99.33760	-1.87207	1.90753	52.75040
66040	2011-07-31_23:03:35	8.84452	1.43217	92.17020	29.94090	824.00300	0.45003	0.06377	0.91951	116.06100	202.71200	1.74661	1.00000	98.48900	98.24970	0.92805	2.19735	2.11660	-51.59280	-0.68301	0.20732	93.24140	10.91460	9.57310	98.56260	-2.27532	2.22834	53.85530
66041	2011-07-31_23:38:59	7.94694	1.19868	85.68470	31.79130	824.00300	0.46750	0.06152	0.94090	170.38700	179.93700	1.05605	1.00000	133.59900	134.63300	0.55749	8.75759	1.80074	-56.73500	0.40223	0.21141	27.35900	11.21710	7.18463	133.57100	-0.67744	1.54565	24.84950
